the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,boro,bin,bbl,latitude,longitude,xcoord,ycoord,cd,nta2010,nta2020,council,ct2010,ct2020,borocode,schooldist,policeprct,datasource,uid
0101000020E6100000A3EA47BB497952C03AD746735B554440,0101000020110F0000BE8286ED2B615FC138918386FFEE5241,FDNY - CAPTAIN VERNON A. RICHARD HIGH SCHOOL FOR FIRE AND LIFE SAFETY,400,PENNSYLVANIA AVENUE,400 PENNSYLVANIA AVENUE,BROOKLYN,11207,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,484,seats,BROOKLYN,3084440,3037880001,40.6668615927,-73.8951266284,1013343.82276,182249.472534,305,BK85,BK0502,42,115600,115600,3,19,75,doe_lcgms,c34d66ecee7883fbe793259795345b48
0101000020E6100000A08EDB8AD37C52C036B34B7E2F644440,0101000020110F00009DB4E8892E675FC19B28F8A09DFF5241,WINDWARD SCHOOL  - NYC,212,EAST 93 STREET,212 EAST 93 STREET,NEW YORK,10128,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Windward School (The) - Nyc,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1090174,1015387501,40.782707654,-73.9504129591,997982.477324,224442.254095,108,MN32,MN0803,5,015400,015403,1,02,19,nysed_activeinstitutions,c35b501e1eb5ce0114bd2b8fc2a90427
0101000020E61000005A7CBF93437752C050B5F87F576D4440,0101000020110F0000AEB557CABB5D5FC1EF9CFC2FE4095341,YOUNG VOICES ACADEMY OF THE BRONX,800,LYDIG AVENUE,800 LYDIG AVENUE,BRONX,10462,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,311,seats,BRONX,2048831,2042930031,40.8542410736,-73.8635009933,1022010.97567,250529.993411,211,BX49,BX1101,13,022800,022800,2,11,49,doe_lcgms,c369272ae2cee0ef1fec5f5abb48ee8b
0101000020E6100000F7ABD4D8957A52C0A40641783D674440,0101000020110F0000B7F32E0F60635FC17BCFB9E20A035341,SUCCESS ACADEMY CS-BRONX 5 LOWER,604,EAST 139 STREET,604 EAST 139 STREET,BRONX,10454,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,0,2025510023,40.8065716857,-73.9153973595,1007671.18639,233144.171432,201,BX39,BX0101,8,002702,002702,2,07,40,nysed_activeinstitutions,c36bf56433bb994aadcd49a3ee18afac
0101000020E610000089A1B9999F7952C01D8B0B3E64604440,0101000020110F00002741EBC8BD615FC1F7F94A795CFB5241,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,33-52,62 STREET,33-52 62 STREET,WOODSIDE,11377,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,910,seats,QUEENS,4027102,4011840014,40.7530674216,-73.9003676584,1011854.14175,213655.145754,402,QN63,QN0203,26,029300,029300,4,30,108,doe_lcgms,aa9d305993ac2dea65a68f817548495f
0101000020E6100000FE2E6D13FF7952C0C27CAD202D6A4440,0101000020110F000095B89BF55F625FC1707E5F6D56065341,SOUTH BRONX CLASSICAL CHARTER SCHOOL III,3458,THIRD AVENUE,3458 THIRD AVENUE,BRONX,10456,ELEMENTARY SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,South Bronx Classical Charter School III,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,BRONX,2128566,2026097502,40.8295104691,-73.9061950197,1010209.78882,241504.186166,203,BX01,BX0302,16,014500,014500,2,09,42,doe_lcgms,c38d5bee5559b27d953d7e102bdbbdfe
0101000020E61000001DA93A371E7F52C0C39EFBADB95C4440,0101000020110F0000D6A2F80F136B5FC16503B96F40F75241,THE STAR ACADEMY - P.S.63,121,EAST 3 STREET,121 EAST 3 STREET,NEW YORK,10009,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,256,seats,MANHATTAN,1005760,1004310014,40.7244247516,-73.986220665,988069.345607,203204.316945,103,MN22,MN0303,2,003200,003200,1,01,9,doe_lcgms,c3909ce17cca37200baa6ed688ea0fdf
0101000020E61000006653AD740E7952C013B6DB03366E4440,0101000020110F0000EC0AEF3DC7605FC1DE53690DDE0A5341,JONAS BRONCK ACADEMY,400,EAST FORDHAM ROAD,400 EAST FORDHAM ROAD,BRONX,10458,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,234,seats,BRONX,2116415,2030337501,40.8610316991,-73.891508731,1014259.87786,252993.242916,206,BX40,BX0603,15,038302,038304,2,10,48,doe_lcgms,aab69aaa82fa8ecf61a585a2561cac63
0101000020E61000008E88F1EF7D7952C068393AD460694440,0101000020110F000034EABF9A84615FC11D06412071055341,BRONX REGIONAL HIGH SCHOOL,1010,REV J A POLITE AVENUE,1010 REV J A POLITE AVENUE,BRONX,10459,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,380,seats,BRONX,2005366,2026980012,40.8232757689,-73.8983130219,1012393.70554,239235.092667,202,BX33,BX0202,17,012901,012901,2,12,41,doe_lcgms,c3e3ab5cdc26c840805e9cdbb4fc982d
0101000020E610000040C87EAEBC7552C03A82D3FAFE714440,0101000020110F0000B1A1A5D0235B5FC1C6E5C4691E0F5341,WAKE-EDEN CHRISTIAN ACADEMY,2074,STRANG AVENUE,2074 STRANG AVENUE,BRONX,10466,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Wake-Eden Christian Academy,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BRONX,2066715,2049580032,40.8906021626,-73.8396426176,1028586.87909,263788.933975,212,BX62,BX1202,12,042600,042600,2,11,47,nysed_activeinstitutions,c3ec9045ea1a1a3d69e5c2553c5688a8
0101000020E61000008D5207CA077B52C0A623469965524440,0101000020110F0000B74F009A21645FC12DE66F1CAFEB5241,IVY HILL PREP CHARTER SCHOOL,475,EAST 57 STREET,475 EAST 57 STREET,BROOKLYN,11203,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3221961,3079150010,40.6437337929,-73.9223518315,1005798.51674,173815.507637,317,BK96,BK1703,45,094600,094600,3,18,67,nysed_activeinstitutions,c3ed5476bbc43cd00b6b11c90ae99064
0101000020E610000072DDF9DB108052C089B2C7CE07524440,0101000020110F00009E3C8437AF6C5FC1DC3DF02146EB5241,J.H.S. 220 JOHN J. PERSHING,4812,9 AVENUE,4812 9 AVENUE,BROOKLYN,11220,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1467,seats,BROOKLYN,3012824,3007780023,40.6408715159,-74.0010304522,983964.021936,172763.153315,312,BK34,BK1201,38,010800,010802,3,20,66,doe_lcgms,ab181d810240aab8e3e611d895c4a09d
0101000020E6100000992722FCAB7B52C0E2C531160E584440,0101000020110F00007D77288138655FC12F41E0F204F25241,BEDFORD STUY COLLEGIATE CS,800,GATES AVENUE,800 GATES AVENUE,BROOKLYN,11221,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3044657,3016360001,40.6879381465,-73.9323735482,1003004.90929,189918.089907,303,BK35,BK0302,36,029300,029300,3,16,81,nysed_activeinstitutions,ab2882f1bcad21031c0282bc5ca8e1d8
0101000020E610000094C0C01D127D52C0C1FE4DD25C674440,0101000020110F0000C1579DD398675FC1955466102E035341,NY FRENCH-AMERICAN CHARTER SCHOOL,311,WEST 120 STREET,311 WEST 120 STREET,NEW YORK,10027,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1059142,1019470023,40.8075284643,-73.9542321643,996920.074051,233484.759379,110,MN11,MN1001,9,025700,025700,1,03,28,nysed_activeinstitutions,ab2d129cd6c7b7fccefdee07ee55fd20
0101000020E6100000DEBF4C4E6A7D52C0D18F3C61FE614440,0101000020110F00008BBC26A02E685FC1A0FD185728FD5241,VANGUARD HIGH SCHOOL,317,EAST 67 STREET,317 EAST 67 STREET,NEW YORK,10065,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,579,seats,MANHATTAN,1083343,1014420001,40.7655838251,-73.9596148319,995437.016434,218202.161367,108,MN31,MN0801,5,011800,011800,1,02,19,doe_lcgms,c43f74a7b5ada4f747d09b17c48cf203
0101000020E61000006925179ED27D52C0EAA1FE04AC654440,0101000020110F0000B6113ACFDF685FC152AE257B48015341,BASIS INDEPENDENT MANHATTAN,795,COLUMBUS AVENUE,795 COLUMBUS AVENUE,NEW YORK,10025,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Basis Independent Manhattan,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1088631,1018337506,40.7943203931,-73.9659815151,993669.328135,228671.115551,107,MN12,MN0703,7,018500,018500,1,03,24,nysed_activeinstitutions,c499d79d1e89bde93839e093fbf03467
0101000020E610000095ADCAABA37952C0828A5D86E6694440,0101000020110F00005553F9B2C4615FC1523D742E07065341,DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL,800,HOME STREET,800 HOME STREET,BRONX,10456,SECONDARY SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Dr. Richard Izquierdo Health and Science Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,824,seats,BRONX,2004868,2026710011,40.8273558434,-73.9006161108,1011754.59788,240720.880065,203,BX33,BX0202,16,013100,013100,2,12,42,doe_lcgms,c4ac3c1d7069bb549ee422c944ef355f
0101000020E6100000501F4828147F52C012C78AB803594440,0101000020110F0000C2F729FA016B5FC140DB0D1618F35241,BRIDGES: A SCHOOL FOR EXPLORATION AND EQUITY,105,TECH PLACE,105 TECH PLACE,BROOKLYN,11201,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,319,seats,BROOKLYN,3348041,3001310001,40.6954343057,-73.9856067477,988241.246204,192642.249102,302,BK38,BK0202,33,001300,001300,3,13,84,doe_lcgms,c4b705db7b2d310da8b8e01294ba0083
0101000020E610000095EC33A97B7452C042D3A77F9E614440,0101000020110F000065B9738702595FC1325C64D3BCFC5241,SHIELD INSTITUTE OF FLUSHING,144-61,ROOSEVELT AVENUE,144-61 ROOSEVELT AVENUE,FLUSHING,11354,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Shield Institute Of Flushing,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4113673,4050240033,40.7626577683,-73.8200490571,1034100.01542,217184.727055,407,QN51,QN0704,20,086300,086300,4,25,109,nysed_activeinstitutions,c4c1e14947a051e54099cc8e7a0589d6
0101000020E6100000A27C3177E87B52C005DF97BC256C4440,0101000020110F0000827EB13C9F655FC1ED2A54E28C085341,INCARNATION SCHOOL,570,WEST 175 STREET,570 WEST 175 STREET,NEW YORK,10033,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Incarnation School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1063153,1021310012,40.8449099165,-73.936065008,1001939.41183,247107.333462,112,MN36,MN1201,10,026100,026100,1,06,33,nysed_activeinstitutions,c52fb5d758532acc8eccc6e30aaa9764
0101000020E6100000C49E9373DF7A52C0EA4C35BFC8684440,0101000020110F000099C17B15DD635FC184351772C6045341,BRONX HAVEN HIGH SCHOOL,333,EAST 151 STREET,333 EAST 151 STREET,BRONX,10451,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,182,seats,BRONX,2001874,2024110022,40.8186345899,-73.919889823,1006423.48492,237537.947023,201,BX34,BX0102,17,006700,006700,2,07,40,doe_lcgms,c539453b9af449c8b26a4f71eac466d0
0101000020E6100000EA2EC69C927D52C02D4152575A5A4440,0101000020110F0000064B1E1773685FC13B9F0EE997F45241,P.S. 016 LEONARD DUNKLY,157,WILSON STREET,157 WILSON STREET,BROOKLYN,11211,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,393,seats,BROOKLYN,3059906,3021770001,40.7058902479,-73.9620749447,994764.961285,196453.608462,301,BK72,BK0103,33,053500,053500,3,14,90,doe_lcgms,c543637f6b6ba4a86f3532e77786f135
0101000020E6100000C88CE7676B7252C0DE9EA94A9E584440,0101000020110F00003F24163C81555FC187737078A6F25241,ROCHDALE EARLY ADVANTAGE CS,110-51,GUY R BREWER BOULEVARD,110-51 GUY R BREWER BOULEVARD,JAMAICA,11433,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,QUEENS,0,4101920001,40.6923389376,-73.7878069119,1043093.77879,191585.458245,412,QN01,QN1202,27,026400,026400,4,28,113,nysed_activeinstitutions,ab9569a579a29adebb156f95f8c78b4b
0101000020E6100000844B92FF247752C0DE0634C805704440,0101000020110F0000EBA465D9875D5FC16F1878E7E60C5341,BRONX ACADEMY OF HEALTH CAREERS,800,EAST GUN HILL ROAD,800 EAST GUN HILL ROAD,BRONX,10467,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,519,seats,BRONX,2057045,2046330040,40.8751847465,-73.8616346105,1022515.23688,258161.389592,212,BX44,BX1201,12,037200,037200,2,11,47,doe_lcgms,ab9c6de4318388dfa70613ca6b8020d0
0101000020E6100000632B96F0B77A52C0775EF954196B4440,0101000020110F0000C4AC27F899635FC1BC35D2905F075341,AECI II: NYC CHARTER HIGH SCHOOL FOR COMPUTER ENGINEERING AND INNOVATION,116,EAST 169 STREET,116 EAST 169 STREET,BRONX,10452,HIGH SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,AECI II: NYC Charter High School for Computer Engineering and Innovation,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,BRONX,2002858,2024660011,40.8367188533,-73.9174782218,1007084.77847,244127.322966,204,BX63,BX0403,16,022102,022102,2,09,44,doe_lcgms,c589207175b94aa6fac2c57b2deffba7
0101000020E6100000A5BAD154787A52C09532C34879544440,0101000020110F0000B09B89EC2D635FC166F1474D02EE5241,RIVERDALE AVENUE COMMUNITY SCHOOL,76,RIVERDALE AVENUE,76 RIVERDALE AVENUE,BROOKLYN,11212,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,382,seats,BROOKLYN,3082253,3035970011,40.6599595496,-73.9135958575,1008222.59748,179729.271407,316,BK81,BK1602,42,089600,089600,3,23,73,doe_lcgms,abdb71e9d4b5fef8c63462826fde5cd1
0101000020E61000008CC23936847E52C0720E1431E84C4440,0101000020110F0000ABAEA2780D6A5FC12B2A59898AE55241,I.S. 228 DAVID A. BOODY,228,AVENUE S,228 AVENUE S,BROOKLYN,11223,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1386,seats,BROOKLYN,3190273,3070840001,40.6008441643,-73.976821001,990686.651009,158180.982575,311,BK29,BK1103,47,041000,041000,3,21,62,doe_lcgms,c5e854a9278e0a406c216582acdf695f
0101000020E61000001C200093827D52C096E60D9B48584440,0101000020110F000081710CD957685FC16D20607E46F25241,P.S. 270 JOHANN DEKALB,241,EMERSON PLACE,241 EMERSON PLACE,BROOKLYN,11205,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,197,seats,BROOKLYN,3055378,3019330102,40.6897240027,-73.9610960514,995038.981445,190563.885783,302,BK69,BK0204,35,019300,019300,3,13,88,doe_lcgms,c5ec867596ebf1a3fb6063c6f26c1bd2
0101000020E6100000BB311E0A047D52C01A25CEDF7E684440,0101000020110F00006C5B7AEA80675FC1CB681A8B73045341,SUCCESS ACADEMY CS-HARLEM 6,461,WEST 131 STREET,461 WEST 131 STREET,NEW YORK,10027,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1081788,1019700042,40.8163801727,-73.9533729907,997156.205504,236709.87743,109,MN06,MN0902,9,021303,021303,1,05,26,nysed_activeinstitutions,c5fe294f48bbcdb84cb8a219acf3895b
0101000020E61000006DF8542FB47C52C08FD4B699025A4440,0101000020110F000017485946F9665FC1123CB79C35F45241,I.S. 318 EUGENIO MARIA DE HOSTOS,101,WALTON STREET,101 WALTON STREET,BROOKLYN,11206,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1617,seats,BROOKLYN,3061328,3022460001,40.7032126156,-73.948499042,998529.539294,195479.988272,301,BK72,BK0103,33,050900,050900,3,14,90,doe_lcgms,abe3efffece549574939b22d1003e8c9
0101000020E61000005628D520827A52C08E0A34EF64534440,0101000020110F00007191A6903E635FC176FD24EDCCEC5241,NEW AMERICAN ACADEMY CS,9301,AVENUE B,9301 AVENUE B,BROOKLYN,11236,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3104990,3047530001,40.6515260209,-73.914193814,1008059.70586,176656.541016,317,BK96,BK1704,42,093000,093000,3,18,67,nysed_activeinstitutions,c60d3d145080102b74b11902478232f4
0101000020E61000002DEAFD2F8A7F52C0EB37CE32D0584440,0101000020110F000005919676CA6B5FC16C566F5FDEF25241,PACKER COLLEGIATE INSTITUTE EARLY,100,CLINTON STREET,100 CLINTON STREET,BROOKLYN,11201,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Packer Collegiate Institute Early Learning Center,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3329458,3002490001,40.6938619658,-73.9928107373,986243.628244,192069.153215,302,BK09,BK0201,33,000502,000502,3,13,84,nysed_activeinstitutions,c61e4e082f26d2525d0f98c9255af2c4
0101000020E6100000F6CB0418B87B52C087B4566CA6654440,0101000020110F0000E20EA0124D655FC12226F03342015341,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,260,PLEASANT AVENUE,260 PLEASANT AVENUE,NEW YORK,10029,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1607,seats,MANHATTAN,1053152,1017130001,40.7941496079,-73.9331126248,1002770.39289,228614.134458,111,MN34,MN1102,8,017800,017800,1,04,25,doe_lcgms,c61ec8f025987af41463d0bc518bd55f
0101000020E61000009B0D5C43EF7952C03CCE7DC743684440,0101000020110F0000D62C8F1945625FC169C7233A31045341,P.S. 161 JUAN PONCE DE LEON SCHOOL,628,TINTON AVENUE,628 TINTON AVENUE,BRONX,10455,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,643,seats,BRONX,2004773,2026640029,40.8145767386,-73.9052298842,1010482.76881,236063.577214,201,BX34,BX0102,8,007900,007900,2,07,40,doe_lcgms,abf1bb6fba368796b966525da970b578
0101000020E6100000DDE4589B107D52C0517E5E8CBC664440,0101000020110F00006702444396675FC16FC5E63B7A025341,SUCCESS ACADEMY-HARLEM WEST,215,WEST 114 STREET,215 WEST 114 STREET,NEW YORK,10026,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1055204,1018300019,40.8026373136,-73.9541400384,996946.510523,231702.754277,110,MN11,MN1001,9,021800,021800,1,03,28,nysed_activeinstitutions,ac03c852c0000d1b7a19c68c91ee085c
0101000020E6100000F272ED058B7752C01AE0DD1CF46F4440,0101000020110F000008970D26355E5FC1C0DBD50ED30C5341,P.S. 041 GUN HILL ROAD,3352,OLINVILLE AVENUE,3352 OLINVILLE AVENUE,BRONX,10467,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,564,seats,BRONX,2056898,2046240015,40.874645523,-73.8678617143,1020793.41604,257962.270329,212,BX44,BX1201,12,037400,037400,2,11,47,doe_lcgms,ac128e42f165c0390205e9f0df2cc89a
0101000020E610000051DED7BDDC7E52C089056B06135C4440,0101000020110F0000AF1212D9A36A5FC1C9A824AE85F65241,KESWELL SCHOOL,219,STANTON STREET,219 STANTON STREET,NEW YORK,10002,OTHER SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Keswell School (The),Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1079667,1003440060,40.7193388583,-73.9822244382,989177.392715,201351.56894,103,MN28,MN0302,2,002201,002201,1,01,7,nysed_activeinstitutions,ac173a53e43f7333fe5a48a1bf6932b9
0101000020E61000003CAB83850D7A52C07EEEEFA4EE724440,0101000020110F000018BF2E7F78625FC14E2D27AF2B105341,BIRCH FAMILY SERVICES - RIVERDALE,475,WEST 250 STREET,475 WEST 250 STREET,BRONX,10471,SATELLITE SITE FOR STUDENTS WITH DISABILITIES,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,"Birch Family Services, Inc.",Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BRONX,2087589,2058334237,40.897916142,-73.9070767166,1009939.34806,266426.759481,208,BX22,BX0803,11,033500,033500,2,10,50,nysed_activeinstitutions,c656e17d109cc1f07a9a4454024f196a
0101000020E6100000AE392013087A52C0DB44FB4741694440,0101000020110F0000B66AAC3E6F625FC1137F1BB84D055341,GIRLS PREP CS BRONX MS,890,CAULDWELL AVENUE,890 CAULDWELL AVENUE,BRONX,10456,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2004496,2026310048,40.8223130049,-73.9067442645,1010060.58141,238881.726447,203,BX35,BX0301,16,018500,018502,2,08,42,nysed_activeinstitutions,c680f0957abc55f9b7999004a5539869
0101000020E61000001164C90D687F52C025AE55090A634440,0101000020110F0000E60ADE7B906B5FC1E3CB2D7F54FE5241,COLLEGIATE SCHOOL,301,FREEDOM PLACE SOUTH,301 FREEDOM PLACE SOUTH,NEW YORK,10069,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Collegiate School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1089703,1011710151,40.7737520565,-73.99072739,986818.272627,221175.67691,107,MN14,MN0701,6,015100,015102,1,03,20,nysed_activeinstitutions,c6c8dace02c2c812452398d5ed445407
